customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST05963,Female,1,Yes,No,47,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,71.23,3341.88,1
CUST05964,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,108.74,6858.3,1
CUST05965,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,92.18,3311.35,0
CUST05966,Male,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,80.93,3256.77,0
CUST05967,Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,74.07,287.59,0
CUST05968,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Electronic check,70.7,3611.2,0
CUST05969,Male,1,Yes,No,16,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Electronic check,65.33,1036.14,0
CUST05970,Male,1,Yes,Yes,61,Yes,No,DSL,No,No,No,No,No,No internet service,One year,No,Electronic check,109.09,6652.95,0
CUST05971,Female,0,Yes,No,51,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No,One year,No,Electronic check,23.86,1208.51,1
CUST05972,Male,1,No,No,19,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,No,Credit card,50.36,953.48,0
CUST05973,Male,0,Yes,No,15,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,90.9,1368.78,0
CUST05974,Male,0,Yes,Yes,6,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,One year,No,Credit card,107.62,653.95,0
CUST05975,Male,0,Yes,No,65,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,116.84,7584.03,0
CUST05976,Male,0,No,Yes,11,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,115.14,1282.51,0
CUST05977,Female,1,No,No,42,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,57.59,2411.67,0
CUST05978,Female,0,No,No,39,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,107.57,4177.7,0
CUST05979,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Mailed check,74.84,17.88,0
CUST05980,Male,0,No,Yes,57,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,One year,No,Electronic check,57.14,3247.87,0
CUST05981,Female,0,No,No,2,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,110.66,241.19,0
CUST05982,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,80.78,567.35,0
CUST05983,Female,0,Yes,Yes,60,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.93,5829.75,0
CUST05984,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,45.17,165.01,0
CUST05985,Male,0,Yes,No,25,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,59.58,1491.56,0
CUST05986,Female,0,No,No,16,Yes,Yes,No,No internet service,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,24.87,378.67,0
CUST05987,Female,0,Yes,Yes,65,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,32.71,2121.34,0
CUST05988,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,84.95,4229.15,1
CUST05989,Male,0,No,No,46,No,No,Fiber optic,Yes,No,No,No,No internet service,Yes,One year,Yes,Electronic check,42.18,1938.77,0
CUST05990,Female,1,No,No,39,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,61.56,2409.36,0
CUST05991,Male,0,No,No,26,No,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,61.23,1607.08,0
CUST05992,Female,0,Yes,No,39,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,96.77,3780.63,0
CUST05993,Male,0,Yes,Yes,0,No,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,76.7,9.01,0
CUST05994,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer,87.74,3937.01,0
CUST05995,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,One year,Yes,Electronic check,32.18,313.52,1
CUST05996,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,80.67,3082.97,0
CUST05997,Female,0,No,No,17,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Credit card,81.82,1377.46,0
CUST05998,Female,0,Yes,No,46,No,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,73.31,3391.89,0
CUST05999,Female,0,Yes,No,20,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,30.12,616.02,0
CUST06000,Male,0,Yes,No,27,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,97.13,2634.6,0
CUST06001,Male,0,No,Yes,0,Yes,No,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Mailed check,74.45,12.33,0
CUST06002,Male,0,No,No,13,Yes,Yes,No,No,No,No internet service,No,No internet service,No internet service,One year,No,Bank transfer,74.21,959.64,0
CUST06003,Female,0,No,No,19,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Two year,No,Credit card,104.97,2006.14,0
CUST06004,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,44.31,1943.81,0
CUST06005,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,70.67,4234.85,0
CUST06006,Female,0,Yes,Yes,26,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,94.02,2456.28,0
CUST06007,Male,0,Yes,No,55,No,No,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,No,Mailed check,111.16,6109.41,1
CUST06008,Male,0,No,No,51,Yes,No,No,No,No,Yes,No,No,No,Two year,Yes,Bank transfer,105.02,5368.34,0
CUST06009,Female,0,No,No,67,Yes,No,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,No,Bank transfer,97.3,6499.55,0
CUST06010,Female,0,No,No,36,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No,Two year,No,Credit card,107.38,3852.54,0
CUST06011,Male,0,No,No,30,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,46.78,1420.74,0
CUST06012,Male,0,No,No,48,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,No,One year,No,Mailed check,64.59,3105.5,0
CUST06013,Male,0,Yes,No,52,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,117.99,6134.2,0
CUST06014,Female,0,No,Yes,38,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,21.5,820.2,0
CUST06015,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,One year,No,Mailed check,119.0,1067.08,0
CUST06016,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,30.49,229.23,0
CUST06017,Female,0,Yes,No,12,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,111.04,1348.13,0
CUST06018,Female,0,Yes,Yes,17,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,76.21,1305.73,0
CUST06019,Male,0,No,Yes,11,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,49.62,553.74,0
CUST06020,Male,0,Yes,Yes,71,Yes,No,No,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,115.01,8179.46,0
CUST06021,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,No internet service,No,No internet service,One year,Yes,Electronic check,80.36,331.27,0
CUST06022,Female,0,Yes,No,6,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,108.83,653.61,0
CUST06023,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.27,801.27,0
CUST06024,Male,0,No,No,66,No,No,No,Yes,No,No,No,No,No,Two year,No,Mailed check,85.42,5622.02,0
CUST06025,Male,0,No,Yes,17,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,55.25,920.51,0
CUST06026,Male,1,Yes,No,37,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.17,4408.96,0
CUST06027,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Two year,Yes,Bank transfer,75.2,1866.38,0
CUST06028,Male,0,No,No,37,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,90.54,3340.9,0
CUST06029,Female,1,Yes,Yes,58,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,50.65,2952.81,0
CUST06030,Male,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,97.01,4951.81,0
CUST06031,Male,0,Yes,No,32,No,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,63.17,2040.86,0
CUST06032,Male,0,No,Yes,20,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,110.16,2221.2,0
CUST06033,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,74.62,1191.61,0
CUST06034,Female,0,Yes,No,61,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,58.23,3558.33,0
CUST06035,Male,0,Yes,Yes,58,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer,102.44,5959.45,0
CUST06036,Female,0,Yes,No,1,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No,One year,Yes,Credit card,80.28,91.66,0
CUST06037,Female,0,No,Yes,63,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,98.51,6212.36,0
CUST06038,Male,0,Yes,No,24,Yes,Yes,No,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,90.13,2166.82,0
CUST06039,Male,1,Yes,No,40,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,67.39,2697.3,1
CUST06040,Female,1,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,85.72,1528.51,0
CUST06041,Female,1,Yes,No,37,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,95.8,3528.85,1
CUST06042,Female,0,No,Yes,24,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Electronic check,89.78,2144.34,0
CUST06043,Male,1,No,No,38,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,52.21,1986.92,0
CUST06044,Male,0,Yes,Yes,3,No,Yes,No,Yes,No internet service,No,No internet service,No,No internet service,Two year,Yes,Mailed check,59.49,195.69,0
CUST06045,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,115.16,226.08,0
CUST06046,Male,0,Yes,No,33,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,50.98,1696.68,0
CUST06047,Male,1,No,Yes,9,Yes,No,DSL,No,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,101.23,891.95,0
CUST06048,Female,0,No,No,26,Yes,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,38.57,1012.43,0
CUST06049,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Bank transfer,59.2,-16.42,0
CUST06050,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,53.83,2330.71,0
CUST06051,Male,0,No,No,51,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,81.57,4159.42,0
CUST06052,Female,0,No,No,24,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,112.84,2708.46,0
CUST06053,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,92.29,5923.31,1
CUST06054,Male,0,Yes,No,10,Yes,Yes,No,No,No,No,No,No,Yes,One year,No,Mailed check,34.98,347.36,0
CUST06055,Female,0,Yes,No,67,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card,92.26,6197.52,0
CUST06056,Female,0,No,Yes,14,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,21.9,313.85,0
CUST06057,Male,0,No,Yes,56,No,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Bank transfer,86.36,4827.47,0
CUST06058,Male,0,No,No,63,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,107.85,6776.98,0
CUST06059,Male,0,Yes,No,10,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,56.49,581.09,0
CUST06060,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,91.76,1736.43,0
CUST06061,Male,0,Yes,No,29,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Two year,Yes,Electronic check,83.21,2394.07,0
CUST06062,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,29.24,279.43,0
CUST06063,Female,0,Yes,No,53,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,50.99,2703.77,0
CUST06064,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,88.17,5033.58,0
CUST06065,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Two year,No,Credit card,22.89,659.05,0
CUST06066,Female,1,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No,No,No,No internet service,One year,No,Bank transfer,74.89,-12.11,0
CUST06067,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,74.54,4254.04,0
CUST06068,Male,0,Yes,No,20,Yes,No,DSL,No,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,98.14,1949.73,0
CUST06069,Female,0,No,Yes,14,Yes,Yes,DSL,No internet service,No,No,Yes,No,No internet service,One year,Yes,Bank transfer,117.7,1638.16,0
CUST06070,Female,1,No,Yes,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,24.93,1647.02,0
CUST06071,Male,0,No,Yes,32,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,29.22,923.96,0
CUST06072,Female,0,Yes,Yes,37,Yes,No phone service,No,Yes,No,Yes,No,No,No internet service,Two year,No,Bank transfer,50.77,1877.32,0
CUST06073,Male,0,No,Yes,18,No,Yes,DSL,No internet service,No,No,No,No,No internet service,One year,No,Electronic check,77.46,1374.92,0
CUST06074,Male,0,No,No,3,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,21.91,71.73,0
CUST06075,Female,0,No,Yes,57,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,One year,No,Mailed check,49.12,2810.47,0
CUST06076,Female,0,No,No,69,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,Yes,Two year,No,Mailed check,32.0,2197.32,0
CUST06077,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer,82.73,891.16,0
CUST06078,Male,0,Yes,No,16,No,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer,91.32,1443.82,0
CUST06079,Female,0,Yes,No,0,No,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,22.2,5.27,0
CUST06080,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,113.54,1496.01,0
CUST06081,Female,0,No,Yes,1,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,93.68,101.11,0
CUST06082,Female,1,No,Yes,3,No,No,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card,52.97,139.28,0
CUST06083,Female,0,Yes,No,65,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,One year,No,Credit card,92.23,6012.46,1
CUST06084,Male,0,Yes,Yes,45,No,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Two year,No,Mailed check,65.57,2964.96,0
CUST06085,Female,0,Yes,No,49,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,87.82,4304.09,1
CUST06086,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,62.19,3681.63,0
CUST06087,Male,1,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,64.19,3265.46,0
CUST06088,Male,0,No,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,38.89,1812.71,0
CUST06089,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,106.71,4041.25,0
CUST06090,Female,1,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,111.31,7669.83,0
CUST06091,Female,0,No,No,59,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,59.91,3525.56,0
CUST06092,Male,1,Yes,Yes,29,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.71,1699.45,1
CUST06093,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,35.82,938.91,0
CUST06094,Male,1,Yes,No,54,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,52.42,2815.95,0
CUST06095,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,100.21,6902.45,0
CUST06096,Female,0,No,No,25,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,61.64,1525.56,0
CUST06097,Male,1,No,No,41,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,One year,Yes,Credit card,98.61,4042.36,0
CUST06098,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,105.43,6966.93,0
CUST06099,Male,0,No,No,66,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card,54.3,3581.51,1
CUST06100,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,118.84,6070.61,0
CUST06101,Female,0,No,Yes,5,Yes,No,No,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,79.47,400.06,0
CUST06102,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,53.61,475.14,0
CUST06103,Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,31.52,1168.04,0
CUST06104,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,51.97,584.92,0
CUST06105,Female,0,Yes,No,45,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,34.86,1555.62,0
CUST06106,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Credit card,96.65,4641.73,0
CUST06107,Female,0,No,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,46.18,3285.76,0
CUST06108,Female,0,Yes,No,62,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.5,3395.16,0
CUST06109,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,No,No,No,No,No internet service,One year,No,Mailed check,51.87,3531.31,0
CUST06110,Female,0,No,Yes,42,Yes,No,No,No,No,No internet service,No,Yes,No,Two year,Yes,Credit card,80.26,3352.62,0
CUST06111,Female,0,Yes,No,59,Yes,Yes,No,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.4,3271.35,0
CUST06112,Male,0,Yes,Yes,28,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card,34.38,950.77,0
CUST06113,Male,0,Yes,No,10,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card,82.58,824.37,0
CUST06114,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,Yes,Credit card,70.76,2408.51,0
CUST06115,Male,0,Yes,Yes,22,No,No,DSL,No internet service,No internet service,No,No,Yes,No,One year,Yes,Electronic check,95.84,2114.83,0
CUST06116,Male,0,Yes,No,71,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,45.57,3218.4,0
CUST06117,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,106.16,2137.08,0
CUST06118,Female,1,Yes,Yes,36,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,58.17,2111.87,0
CUST06119,Female,0,No,No,27,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Credit card,82.32,2230.58,0
CUST06120,Male,0,Yes,Yes,57,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.12,6793.98,0
CUST06121,Male,0,No,No,52,Yes,No,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer,88.98,4631.71,0
CUST06122,Female,0,Yes,Yes,27,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,71.7,1943.82,0
CUST06123,Female,1,Yes,No,41,No,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,46.95,1940.17,0
CUST06124,Female,0,No,No,60,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,59.89,3579.42,0
CUST06125,Male,0,Yes,Yes,32,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,28.73,900.73,0
CUST06126,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,45.18,2422.57,0
CUST06127,Male,0,No,No,36,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,54.0,1935.13,0
CUST06128,Male,0,No,Yes,46,No,Yes,Fiber optic,No,No,No,No,No internet service,Yes,One year,Yes,Mailed check,104.04,4781.95,0
CUST06129,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,One year,Yes,Mailed check,29.26,1022.72,0
CUST06130,Female,1,Yes,Yes,27,Yes,No,No,Yes,No,No,Yes,No internet service,No,One year,Yes,Electronic check,61.0,1635.99,0
CUST06131,Male,1,No,No,9,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,71.19,623.72,0
CUST06132,Female,0,No,No,22,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No internet service,One year,Yes,Electronic check,115.76,2536.67,0
CUST06133,Female,0,Yes,Yes,4,Yes,Yes,No,No,Yes,No,No internet service,No,No,One year,No,Electronic check,57.49,240.85,0
CUST06134,Male,0,Yes,No,5,No,No,No,No internet service,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,118.02,594.47,0
CUST06135,Female,1,Yes,No,41,Yes,No,No,No internet service,No internet service,No,No,No internet service,Yes,Two year,No,Credit card,69.8,2871.42,0
CUST06136,Male,1,Yes,Yes,46,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,91.11,4192.13,0
CUST06137,Male,0,Yes,No,27,Yes,Yes,No,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,29.22,779.13,0
CUST06138,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,88.81,1084.33,0
CUST06139,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer,29.74,727.68,0
CUST06140,Male,0,Yes,Yes,6,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.41,456.89,0
CUST06141,Female,0,No,No,65,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,53.51,3466.74,0
CUST06142,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,52.21,2983.87,0
CUST06143,Female,0,Yes,No,65,Yes,No,No,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,28.37,1845.97,0
CUST06144,Male,0,Yes,No,35,Yes,No phone service,No,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card,89.04,3104.99,0
